Scrape Index,Post ID,PostD ate,Date Scraped,Message,Link
2445,1663,2023-12-20T10:48:27+00:00,2025-04-15T03:09:07.116348,"🇮🇷🏴🇮🇷🏴🇮🇷🏴
*بسم رب شهدا و صدیقین*

*بی شک شهادت هنر مردان خداست و مردان سبز پوش و بی ادعای نیروی انتظامی سیستان و بلوچستان همیشه و در همه حال پاسدار آرامش و امنیت استان هستند.* 🇮🇷🇮🇷🇮🇷
در پی شهادت جمعی از *پرسنل خدوم نيروی انتظامی* منطقه ی راسک اتاق اصناف مرکز استان همدان بیانیه ای صادر نمود.
🔰🔰🔰🔰🔰
در قسمتی از این بیانیه آمده است: جنایت تروریستی منطقه راسک و شهادت جمعی از جان برکفان نيروی انتظامی، پاسداران انقلاب اسلامی و فرزندان شریف ایران، بار دیگر نمایش کور و رذیلانه جنایتکارانی بود که اقتدار و عظمت ملت و نظام اسلامی را نشانه رفته و قلب ملت بزرگ ایران را جریحه دار نمودند.
🏴🏴🏴🏴
*حادثه ی تلخ و تاسف بار شهادت جمعی از مدافعان و حافظان نظم و انضباط (نیروی انتظامی) اسلامی بار دیگر نشان داد جنایتکاران و تروریست‌های خائن با این اقدام کور و بزدلانه، اقتدار و عزت و وحدت میهن اسلامی مان را هدف قرار داده اند.*
🏴🇮🇷🏴🇮🇷🏴🇮🇷🏴
اتاق اصناف مرکز استان همدان ضمن عرض تسلیت و ابراز همدردی با خانواده‌های معزز شهدای و ملت شریف ایران اسلامی حادثه ی تلخ و ناگوار تروریستی در سیستان و بلوچستان که منجر به شهادت و مجروح شدن تعدادی از هموطنان و غیور مردان دلیر سپاه اسلام شده است را شدیدا محکوم و حمایت خود را از حافظان و مدافعان امنیت کشور و مردم شریف ایران اعلام و با خانواده‌های شهدا و مجروحین این اقدام جنایتکارانه ابراز همدردی می‌نماید.
🏴🏴🏴
عوامل خودفروخته و تروریست ها و حامیان آنان باید بدانند بی تردید در دستتان قدرتمند جان برکفان فراجا و سایر نیروهای اطلاعاتی  و امنیتی گرفتار خواهند شد و به اشد مجازات خواهند رسید.
🏴🏴🇮🇷🇮🇷🏴🏴🇮🇷🇮🇷
از خدای متعال برای این شهیدان عزتمند و سرافراز میهن عزیزمان علو درجات و برای خانواده ارجمند و بزرگ  آنها صبر  جمیل مسلت داریم.


*محمدارغوان*
 *رئیس اتاق اصناف مرکز استان همدان و مشاور اقتصادی استاندار درحوزه اصناف و بازار*


🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1663
2446,1664,2023-12-20T10:50:56+00:00,2025-04-15T03:09:07.116401,"✅اداره نظارت بر اماکن عمومی  شهرستان آستارا در راستای اجرای طرح ارتقاء‌ امنیت اجتماعی(یلدا) و برخورد با واحدهای صنفی  ار تعداد ۱۸ واحد صنفی بازدید تعداد ۳تعهد و تعداد۳ اخطاریه پلمب و تعداد یک واحدصنفی سفره خانه سنتی  به علت کشف مشروب الکلی پلمب گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1664
2447,1665,2023-12-20T10:54:20+00:00,2025-04-15T03:09:07.116459,"🔹محکومیت حمله تروریستی به مدافعان امنیت توسط اصناف استان قم.
💢اصناف استان قم در پی حمله تروریستی به مقر فرماندهی انتظامی شهرستان راسک و شهادت جمعی از  مدافعان امنیت  توسط گروه تروریستی جیش الظلم را به خانواده فراجا تسلیت گفته و این اقدام کورکورانه  تروریستی را که دست‌های آلوده دشمنان برای تضعیف وحدت مسلمین در آن عیان و آشکار است  محکوم و خواستار مجازات عاملان این حادثه تروریستی گردیدند.و با نصب بنر تسلیت در سراسر استان خواهان برخورد سریع  با عاملان این جنایت شدند.#راسک#انتقام_سخت#شهدای_فاطمیه🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1665
2448,1666,2023-12-20T10:59:21+00:00,2025-04-15T03:09:07.116525,"🚨 ابعاد حادثه تروریستی راسک با جزئیات و ساعت اتفاقات#مظلوم_مقتدر#انتقام_میگریم#شهدای_فراجا🔰 پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1666
2449,1667,2023-12-20T14:33:58+00:00,2025-04-15T03:09:07.116598,"بسم‌الله‌الرحمن‌الرحیم

وَلَا تَحْسَبَنَّ الَّذِینَ قُتِلُوا فِی سَبِیلِ اللَّهِ أَمْوَاتًا  بَلْ أَحْیَاءٌ عِنْدَ رَبِّهِمْ یُرْزَقُونَ( آل‌عمران/ ۱۶۹)

◼️ رئیس و هیئت رئیسه اتاق اصناف مرکز استان اصفهان : شهادت جمعی از دلاورمردان و سبزقامتان فراجا را در اثر حمله گروه‌های تروریستی به مقر انتظامی در شهرستان راسک اتفاق افتاد، را تسلیت گفتند و از خداوند متعال طلب رحمت و رضوان الهی و برای خانواده‌هایشان صبر جمیل و اجر جزیل طلب نمودند.          ➖➖➖➖➖➖
🌐روابط عمومی اتاق اصناف مرکز استان اصفهان


🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1667
2450,1668,2023-12-20T14:39:35+00:00,2025-04-15T03:09:07.116653,"💢طرح انسداد مرز با افغانستان به وسیله موانع فیزیکی

📌امیر فخری رئیس سازمان جغرافیایی نیروهای مسلح: در حال نصب سامانه‌ پایشی هستیم 

 
🔹ستاد کل نیروهای مسلح با وزارت کشور طرحی را برای انسداد مرز افغانستان به پیش می‌برند تا با موانع فیزیکی تردد در مرز محدود شود. 

🔹در مورد دیوار مرزی زابل هم بخشی از زمین‌های کشاورزی در آن سوی دیوار بود که مذاکره شد و حقوق ما در این باره استیفا شد.

🔹برای رصد مرز و تحلیل داده در حال نصب سامانه‌های پایشی هستیم. بعد از نصب این سامانه‌ها برای بهره‌برداری در اختیار مرزبانی قرار می‌گیرد.
 
 
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1668
2451,1656,2023-12-18T20:50:39+00:00,2025-04-15T03:09:11.356884,"🚨جامعه اطلاعاتی کشور، مجازات فوری مسببان حمله تروریستی راسک را وظیفه خود می‌داند

🔹وزیر اطلاعات در پی شهادت مظلومانه‌ جان برکفان حافظ مرزهای ایران اسلامی در پیامی نوشت: ملّت شریف، نجیب و شهید پرور ایران ضمن قدردانی از مجاهدت‌ها و جانفشانی‌های مدافعین مرزهای مقدس میهن اسلامی ایران، انتظار و مطالبه فوری مجازات مسببین خون‌های به ناحق ریخته شده‌ شهدای این حادثه‌ تروریستی را دارند و جامعه‌ اطلاعاتی و سربازان گمنام امام زمان (عج) این را وظیفه خود می‌دانند#راسک#انتقام_سخت#شهدای_فاطمیه🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1656
2452,1657,2023-12-19T15:51:39+00:00,2025-04-15T03:09:11.357034,"ابراز تسلیت اتحادیه آهن فروشان استان زنجان  در پی حادثه تروریستی و شهادت دلیرانه سبز پوشان فراجا .

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1657
2453,1658,2023-12-19T15:53:49+00:00,2025-04-15T03:09:11.357158,"تسلیت کسبه و اعضای هیات مدیره  مجتمع تجارسی ستاره فارس  در استان فارس در پی حادثه تروریستی و شهادت دلیرانه سبز پوشان فراجا .

🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1658
2454,1659,2023-12-19T16:02:27+00:00,2025-04-15T03:09:11.357282,"🚨""پلمپ کلینیک زیبایی رویال و دستگیری پزشک قلابی در شهرستان شهریار""

🔻 در پی فعالیت غیر مجاز یک کلینیک زیبایی بنام رویال در اندیشه شهرستان شهریار با هماهنگی قضایی شب گذشته عوامل اداره نظارت بر اماکن عمومی غرب استان تهران در معیت کارشناسان  شبکه بهداشت  پزشک قلابی را در حین تزیق ژل بوتاکس در مطب دستگیر و نسبت  به پلمب کلینیک  اقدام گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1659
2455,1660,2023-12-19T16:03:34+00:00,2025-04-15T03:09:11.357421,"🔹محکومیت حمله تروریستی به مدافعان امنیت توسط اصناف مازندران.
💢اصناف استان مازندران در پی حمله تروریستی به مقر فرماندهی انتظامی شهرستان راسک و شهادت جمعی از  مدافعان امنیت  توسط گروه تروریستی جیش الظلم را به خانواده فراجا تسلیت گفته و این اقدام کورکورانه  تروریستی را که دست‌های آلوده دشمنان برای تضعیف وحدت مسلمین در آن عیان و آشکار است  محکوم و خواستار مجازات عاملان این حادثه تروریستی گردیدند.و با نصب بنر تسلیت در سراسر استان خواهان برخورد سریع  با عاملان این جنایت شدند.#راسک#انتقام_سخت#شهدای_فاطمیه🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1660
2456,1648,2023-12-18T14:04:26+00:00,2025-04-15T03:09:14.853352,"ممنوع فروش طرح ترافیک روزانه در روز سه‌شنبه 

🔹معاون استاندار تهران از ممنوعیت فروش طرح ترافیک روزانه در روز سه‌شنبه ٢٨ آذرماه خبر داد.

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1648
2457,1649,2023-12-18T14:14:22+00:00,2025-04-15T03:09:14.853501,"✅ اطلاعیه رسمی دولت : تا اطلاع ثانوی عرضه سوخت ، آفلاین خواهد بود

🔹شرکت ملی پخش فرآورده‌های نفتی در پی اختلال در جایگاه‌های عرضه سوخت اعلام کرد که کارگروه‌های تخصصی برای رفع اختلال در کوتاه‌ترین زمان ممکن تشکیل شده است و تا زمان رفع مشکل و اتصال دوباره سامانه سوخت، توزیع فرآورده‌های نفتی به‌صورت آفلاین انجام خواهد شد.
🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1649
2458,1650,2023-12-18T18:09:56+00:00,2025-04-15T03:09:14.853639,"✅کشف وضبط موادغذایی از نوع گوشت فاسد در یک واحد صنفی در شهرستان شوشدر پی اخبار و  گزارشات واصله مبنی بر ا‌‌ینکه یک واحد صنفی  در شهرستان شوش اقدام به فروش و توزیع گوشت منجمد فاسد به صورت غیر قانونی و خارج از شبکه می نمود، لذا مامورین اداره نظارت بر اماکن عمومی فرماندهی انتظامی شهرستان شوش با هماهنگی مرجع قضایی و در معیت اداره دامپزشکی شهرستان از واحد موصوف بازدید و بازرسی که در این راستا مقدار هفده کیلو گوشت بدون تاریخ و بدون مهر که فاسد شده بود کشف و ضبط و پرونده ای در این خصوص تشکیل و به دستگاه قضایی ارسال گردید.

🔰پلیس نظارت بر اماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1650
2459,1651,2023-12-18T18:11:45+00:00,2025-04-15T03:09:14.853768,"✅ بیش از ۳ هزار بنگاه مشاور املاک غیرقانونی در کشور شناسایی و پلمب شده است
اقبال شاکری، عضو کمیسیون عمران مجلس گفت

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1651
2460,1652,2023-12-18T18:13:56+00:00,2025-04-15T03:09:14.853949,"💢در پی حمله تروریستی به مقر فرماندهی انتظامی شهرستان راسک، امیر سرلشکر سیدعبدالرحیم موسوی در پیامی خطاب به فرمانده کل انتظامی کشور، شهادت مأموران جان بر کف فراجا را تسلیت گفت.

🔻متن این پیام بدین شرح است:

بسم الله الرحمن الرحیم

مِنَ الْمُؤْمِنِینَ رِجَالٌ صَدَقُوا مَا عَاهَدُوا اللَّهَ عَلَیْهِ فَمِنْهُمْ مَنْ قَضَىٰ نَحْبَهُ وَمِنْهُمْ مَنْ یَنْتَظِرُ وَمَا بَدَّلُوا تَبْدِیلًا

برادر ارجمند، سردار سرتیپ احمدرضا رادان

فرمانده محترم کل انتظامی جمهوری اسلامی ایران

شهادت جمعی از همرزمان عزیز فرماندهی انتظامی در راسک توسط گروه تروریستی جیش الظلم موجب تاثر گردید.

اینجانب با محکومیت این اقدام کور تروریستی که دست‌های آلوده دشمنان برای تضعیف وحدت مسلمین در آن عیان و آشکار است و با ابراز همدردی با جنابعالی و خانواده محترم شهیدان راه امنیت و آرزوی شفای مجروحان این حادثه و اعلام آمادگی هر گونه پشتیبانی از برادران همرزم خود در آن سازمان خدوم، رجاء واثق دارم با تلاش دستگاههای اطلاعاتی، امنیتی و قضایی و اراده فرماندهی انتظامی، عاملان و مسببان این  جنایت و برهم زنندگان امنیت مردم، به سزای اعمالشان خواهند رسید.

فرمانده کل ارتش جمهوری اسلامی ایران

سرلشکر سید عبدالرحیم موسوی#راسک#انتقام_سخت#شهدای_فاطمیه🔰پلیس نظارت براماکن عمومی فراجا 

🆔@payshgar_police_Amaken",https://eitaa.com/payshgar_police_amaken/1652
